"Date","X00.00","X00.05","X00.10","X00.15","X00.20","X00.25","X00.30","X00.35","X00.40","X00.45","X00.50","X00.55","X01.00","X01.05","X01.10","X01.15","X01.20","X01.25","X01.30","X01.35","X01.40","X01.45","X01.50","X01.55","X02.00","X02.05","X02.10","X02.15","X02.20","X02.25","X02.30","X02.35","X02.40","X02.45","X02.50","X02.55","X03.00","X03.05","X03.10","X03.15","X03.20","X03.25","X03.30","X03.35","X03.40","X03.45","X03.50","X03.55","X04.00","X04.05","X04.10","X04.15","X04.20","X04.25","X04.30","X04.35","X04.40","X04.45","X04.50","X04.55","X05.00","X05.05","X05.10","X05.15","X05.20","X05.25","X05.30","X05.35","X05.40","X05.45","X05.50","X05.55","X06.00","X06.05","X06.10","X06.15","X06.20","X06.25","X06.30","X06.35","X06.40","X06.45","X06.50","X06.55","X07.00","X07.05","X07.10","X07.15","X07.20","X07.25","X07.30","X07.35","X07.40","X07.45","X07.50","X07.55","X08.00","X08.05","X08.10","X08.15","X08.20","X08.25","X08.30","X08.35","X08.40","X08.45","X08.50","X08.55","X09.00","X09.05","X09.10","X09.15","X09.20","X09.25","X09.30","X09.35","X09.40","X09.45","X09.50","X09.55","X10.00","X10.05","X10.10","X10.15","X10.20","X10.25","X10.30","X10.35","X10.40","X10.45","X10.50","X10.55","X11.00","X11.05","X11.10","X11.15","X11.20","X11.25","X11.30","X11.35","X11.40","X11.45","X11.50","X11.55","X12.00","X12.05","X12.10","X12.15","X12.20","X12.25","X12.30","X12.35","X12.40","X12.45","X12.50","X12.55","X13.00","X13.05","X13.10","X13.15","X13.20","X13.25","X13.30","X13.35","X13.40","X13.45","X13.50","X13.55","X14.00","X14.05","X14.10","X14.15","X14.20","X14.25","X14.30","X14.35","X14.40","X14.45","X14.50","X14.55","X15.00","X15.05","X15.10","X15.15","X15.20","X15.25","X15.30","X15.35","X15.40","X15.45","X15.50","X15.55","X16.00","X16.05","X16.10","X16.15","X16.20","X16.25","X16.30","X16.35","X16.40","X16.45","X16.50","X16.55","X17.00","X17.05","X17.10","X17.15","X17.20","X17.25","X17.30","X17.35","X17.40","X17.45","X17.50","X17.55","X18.00","X18.05","X18.10","X18.15","X18.20","X18.25","X18.30","X18.35","X18.40","X18.45","X18.50","X18.55","X19.00","X19.05","X19.10","X19.15","X19.20","X19.25","X19.30","X19.35","X19.40","X19.45","X19.50","X19.55","X20.00","X20.05","X20.10","X20.15","X20.20","X20.25","X20.30","X20.35","X20.40","X20.45","X20.50","X20.55","X21.00","X21.05","X21.10","X21.15","X21.20","X21.25","X21.30","X21.35","X21.40","X21.45","X21.50","X21.55","X22.00","X22.05","X22.10","X22.15","X22.20","X22.25","X22.30","X22.35","X22.40","X22.45","X22.50","X22.55","X23.00","X23.05","X23.10","X23.15","X23.20","X23.25","X23.30","X23.35","X23.40","X23.45"
"02.14.2019",6759,6724,6644,6563,6550,6555,6523,6480,6446,6408,6366,6345,6279,6255,6278,6283,6255,6242,6230,6186,6217,6258,6251,6179,6150,6120,6159,6132,6117,6101,6076,6056,6023,6004,5981,5984,6000,6016,6027,6032,6047,6042,6085,6091,6116,6088,6057,6080,6127,6133,6170,6177,6198,6191,6212,6216,6269,6270,6258,6305,6381,6448,6590,6669,6716,6669,6685,6734,6800,6896,6970,7089,7148,7248,7316,7274,7291,7305,7365,7394,7490,7707,7527,7592,7662,7738,7826,7772,7793,7780,7775,7744,7706,7619,7550,7522,7482,7517,7620,7600,7586,7617,7569,7590,7601,7592,7562,7654,7687,7743,7753,7721,7714,7719,7700,7666,7613,7548,7514,7449,7407,7348,7291,7160,7048,7051,6961,6860,6735,6735,6581,6535,6421,6449,6442,6364,6345,6281,6214,6205,6182,6032,6128,6166,6112,6250,6433,6308,6363,6234,6172,6090,6238,6143,6013,6109,6245,6033,6211,6185,5840,5794,5934,5805,5848,5955,5875,5908,5714,5638,5666,5692,5735,5692,5674,5654,5748,5659,5652,5564,5536,5588,5562,5395,5517,5557,5592,5668,5688,5712,5569,5922,6062,6052,6082,6206,6307,6451,6599,6656,6762,6795,6720,6787,7037,7171,7352,7425,7553,7696,7810,7864,7989,8169,8158,8202,8276,8310,8207,8334,8484,8497,8521,8529,8526,8458,8435,8411,8316,8282,8206,8258,8287,8328,8348,8392,8394,8393,8358,8298,8259,8270,8265,8278,8234,8302,8286,8297,8297,8275,8257,8241,8240,8176,8107,8016,8012,7937,7865,7804,7663,7581,7497,7409,7297,7257,7218,7208,7174,7133,7051,7000,6947,6897,6892,6839,6630,6689,6895,6819,6757,6678,6634,6599,6584,6558
