"Date","X00.00","X00.05","X00.10","X00.15","X00.20","X00.25","X00.30","X00.35","X00.40","X00.45","X00.50","X00.55","X01.00","X01.05","X01.10","X01.15","X01.20","X01.25","X01.30","X01.35","X01.40","X01.45","X01.50","X01.55","X02.00","X02.05","X02.10","X02.15","X02.20","X02.25","X02.30","X02.35","X02.40","X02.45","X02.50","X02.55","X03.00","X03.05","X03.10","X03.15","X03.20","X03.25","X03.30","X03.35","X03.40","X03.45","X03.50","X03.55","X04.00","X04.05","X04.10","X04.15","X04.20","X04.25","X04.30","X04.35","X04.40","X04.45","X04.50","X04.55","X05.00","X05.05","X05.10","X05.15","X05.20","X05.25","X05.30","X05.35","X05.40","X05.45","X05.50","X05.55","X06.00","X06.05","X06.10","X06.15","X06.20","X06.25","X06.30","X06.35","X06.40","X06.45","X06.50","X06.55","X07.00","X07.05","X07.10","X07.15","X07.20","X07.25","X07.30","X07.35","X07.40","X07.45","X07.50","X07.55","X08.00","X08.05","X08.10","X08.15","X08.20","X08.25","X08.30","X08.35","X08.40","X08.45","X08.50","X08.55","X09.00","X09.05","X09.10","X09.15","X09.20","X09.25","X09.30","X09.35","X09.40","X09.45","X09.50","X09.55","X10.00","X10.05","X10.10","X10.15","X10.20","X10.25","X10.30","X10.35","X10.40","X10.45","X10.50","X10.55","X11.00","X11.05","X11.10","X11.15","X11.20","X11.25","X11.30","X11.35","X11.40","X11.45","X11.50","X11.55","X12.00","X12.05","X12.10","X12.15","X12.20","X12.25","X12.30","X12.35","X12.40","X12.45","X12.50","X12.55","X13.00","X13.05","X13.10","X13.15","X13.20","X13.25","X13.30","X13.35","X13.40","X13.45","X13.50","X13.55","X14.00","X14.05","X14.10","X14.15","X14.20","X14.25","X14.30","X14.35","X14.40","X14.45","X14.50","X14.55","X15.00","X15.05","X15.10","X15.15","X15.20","X15.25","X15.30","X15.35","X15.40","X15.45","X15.50","X15.55","X16.00","X16.05","X16.10","X16.15","X16.20","X16.25","X16.30","X16.35","X16.40","X16.45","X16.50","X16.55","X17.00","X17.05","X17.10","X17.15","X17.20","X17.25","X17.30","X17.35","X17.40","X17.45","X17.50","X17.55","X18.00","X18.05","X18.10","X18.15","X18.20","X18.25","X18.30","X18.35","X18.40","X18.45","X18.50","X18.55","X19.00","X19.05","X19.10","X19.15","X19.20","X19.25","X19.30","X19.35","X19.40","X19.45","X19.50","X19.55","X20.00","X20.05","X20.10","X20.15","X20.20","X20.25","X20.30","X20.35","X20.40","X20.45","X20.50","X20.55","X21.00","X21.05","X21.10","X21.15","X21.20","X21.25","X21.30","X21.35","X21.40","X21.45","X21.50","X21.55","X22.00","X22.05","X22.10","X22.15","X22.20","X22.25","X22.30","X22.35","X22.40","X22.45","X22.50","X22.55","X23.00","X23.05","X23.10","X23.15","X23.20","X23.25","X23.30","X23.35","X23.40","X23.45","X23.50","X23.55","X00.00.1"
"02.18.2020",6991,6949,6993,6978,6947,6890,6849,6839,6804,6773,6739,6717,6699,6690,6669,6647,6598,6550,6538,6544,6527,6510,6489,6491,6507,6508,6509,6516,6517,6480,6479,6501,6475,6480,6468,6501,6507,6454,6461,6482,6480,6452,6452,6451,6473,6483,6494,6517,6532,6543,6596,6616,6625,6692,6708,6725,6755,6785,6791,6830,6829,6897,6982,7036,7088,7149,7175,7204,7257,7328,7367,7515,7794,7804,7821,7814,7912,8111,8191,8135,8158,8131,8090,8048,8059,8048,8132,8054,7802,7882,7765,7660,7379,7017,6771,6501,6311,6172,6192,6142,6031,5750,5513,5413,5278,5172,5146,5001,4966,4823,4777,4756,4640,4542,4507,4403,4294,4213,4147,4144,4141,4085,4143,4160,4200,4180,4126,4130,4180,4154,4144,4230,4251,4184,4148,4123,4015,3990,3960,3950,3900,3959,4004,3948,3928,3921,4021,3972,3928,3966,3992,3952,3975,3937,3943,3968,3980,3947,4019,3940,3943,3854,3913,3864,3823,3928,3914,3828,3906,4000,3910,3997,4076,4043,4197,4315,4199,4220,4265,4375,4411,4498,4636,4874,4801,5101,5167,5139,5100,5189,5255,5269,5446,5579,5707,5922,6111,6318,6603,6891,7132,7314,7507,7786,8010,8098,7996,8067,8222,8389,8600,8745,8963,9057,9141,9288,9357,9448,9553,9589,9558,9551,9542,9655,9758,9623,9589,9547,9566,9575,9540,9461,9471,9432,9384,9357,9337,9332,9332,9250,9205,9181,9149,9141,9112,9086,9061,9009,8934,8858,8848,8810,8774,8768,8812,8819,8782,8733,8646,8645,8584,8429,8385,8265,8171,8074,8132,8204,8164,8083,8047,7999,7940,7877,7828,7788,7726,7634,7585,7584,7549,7491,7432,7368,7349,7313,7280,7263,7225
